	nl_ps	fol_ps	nl_h	fol_h	label	exception
326	Four people are difficultly walking with difficulty across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	n	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
327	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
328	A tan dog is running through the brush	exists z500. all x. ((Tan(x, z500) & Dog(z500)) -> exists y. (Brush(y) & RunningThrough(x, y)))	A dog, which is tan, is running through the brush	all x. (Dog(x) & Tan(x) -> RunningThroughBrush(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tan/2, Tan/1.


Fatal error:  The following symbols are used with multiple arities: Tan/2, Tan/1"
329	A group of kids is playing on a structure which is colorful	all x.all y. (GroupOfKids(x) & Structure(y) & Colorful(y) -> PlayingOn(x, y))	A group of kids is playing on a colorful structure	exists z500. exists x.exists y. (Kid(x) & Kid(y) & Group(x) & Group(y) & PlayingOn(x, y) & (Colorful(y, z500) & Structure(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Colorful/1, Colorful/2.


Fatal error:  The following symbols are used with multiple arities: Colorful/1, Colorful/2"
330	A group of kids is staring at a colorful structure	exists z500. exists x.exists y. (Kid(x) & Kid(y) & Group(x, y) & StaringAt(x, y) & (Colorful(y, z500) & Structure(z500)))	A group of kids is playing on a colorful structure	exists z500. exists x.exists y. (Kid(x) & Kid(y) & Group(x) & Group(y) & PlayingOn(x, y) & (Colorful(y, z500) & Structure(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Group/2, Group/1.


Fatal error:  The following symbols are used with multiple arities: Group/2, Group/1"
331	A child, who is small, is outdoors climbing steps outdoors in an area full of grass	all x. (Child(x) & Small(x) -> (ClimbsStepsOutdoors(x) & InAreaFullOfGrass(x)))	A small child in a pink sweater is climbing a concrete staircase	exists z500. exists z500. exists z500. exists z500. all x.all y.all z. ((Small(x, z500) & Child(z500)) & (Pink(x, z500) & Sweater(z500)) & (Concrete(y, z500) & Staircase(z500)) & Climbs(x, y) -> (Sweater(z, z500) & Color(z500)) & Color(z, pink))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Color/2, Color/1, Sweater/2, Sweater/1, Small/1, Small/2.


Fatal error:  The following symbols are used with multiple arities: Color/2, Color/1, Sweater/2, Sweater/1, Small/1, Small/2"
332	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	There is no large brown dog and small grey dog standing on a rocky surface	not (exists x. (Dog(x) & Large(x) & Brown(x) & exists y. (Dog(y) & Small(y) & Grey(y) & StandingOn(y, rockySurface))))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/3, StandingOn/2.


Fatal error:  The following symbols are used with multiple arities: StandingOn/3, StandingOn/2"
333	The back of a small black dog is being sniffed by the brown dog	exists z500. all x.all y. (SmallBlackDog(x) & (Brown(y, z500) & Dog(z500)) -> SniffingBack(y, x))	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
334	The brown dog is not sniffing the back of a small black dog	exists z500. not ((Brown(b, z500) & Dog(z500)) & SmallBlackDog(s) & SniffingBack(b, s))	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
335	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	The brown dog is sniffing the back of a small black dog	exists z500. all x.all y. ((Brown(x, z500) & Dog(z500)) & SmallBlackDog(y) -> Sniffing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
336	A dog is jumping for a Frisbee in the snow	exists x. (Dog(x) & Jumping(x) & For(x, frisbee) & In(x, snow))	A black dog in the snow is leaping off the ground and catching a stick	exists z500. exists z500. exists z500. all x. ((Black(x, z500) & Dog(z500)) & (In(x, z500) & Snow(z500)) -> (LeapsOffGround(x) & (Catches(x, z500) & Stick(z500))))	n	"'snow' is an illegal variable name.  Constants may not be quantified.
all x. all snow. (In(x, snow) -> In(x, snow))
           ^"
337	A man on a bicycle is riding on the beach	all x.all y.all z. (Man(x) & Bicycle(y) & Beach(z) -> RidingOn(x, y, z))	A man on a bike is riding on the shore	exists z500. all x.all y. (Man(x) & Bike(y) & RidingOn(x, y) -> (On(x, z500) & Shore(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RidingOn/3, RidingOn/2.


Fatal error:  The following symbols are used with multiple arities: RidingOn/3, RidingOn/2"
338	One person is riding a bicycle in the sand beside the ocean	exists z500. exists z500. exists z500. exists x. (Person(x) & (Riding(x, z500) & Bicycle(z500)) & (In(x, z500) & Sand(z500)) & (Near(x, z500) & Ocean(z500)))	A person is riding a bicycle in the sand beside the ocean	exists x. exists y. exists z. (Person(x) & Bicycle(y) & Sand(z) & Riding(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/3"
339	A large duck is flying over a rocky stream	exists z500. exists x. exists y. (Duck(x) & Large(x) & (Rocky(y, z500) & Stream(z500)) & FlyingOver(x, y))	A large duck is perching over a rocky stream	exists z500. exists z500. all x.all y. ((Large(x, z500) & Duck(z500)) & (Rocky(y, z500) & Stream(z500)) -> PerchingOver(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Large/1, Large/2.


Fatal error:  The following symbols are used with multiple arities: Large/1, Large/2"
340	The kids are chasing each other in the sand	all x.all y.all z. (Kid(x) & Kid(y) & Sand(z) -> Chasing(x, y, z))	The kids are not chasing each other in the sand	not exists x. exists y. (Kid(x) & Kid(y) & Chasing(x, y) & InSand(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Chasing/3, Chasing/2.


Fatal error:  The following symbols are used with multiple arities: Chasing/3, Chasing/2"
341	A father is pushing his daughter on a go-kart and another girl is watching	exists z500. all x.all y.all z. (Father(x) & Daughter(y) & (Go(z, z500) & Kart(z500)) -> Pushing(x, y, z)) & (Girl(w) & Watching(w, z))	A girl is pushing a go-kart and a daughter is watching her father	exists z500. all x.all y.all z. (Girl(x) & (Go(y, z500) & Kart(z500)) & Daughter(z) -> (Pushes(x, y) & Watches(z, Father)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Father/1, Father/0.


Fatal error:  The following symbols are used with multiple arities: Father/1, Father/0"
342	A brown dog is running through the grass which is tall and green	exists z500. all x. all y. ((Brown(x, z500) & Dog(z500)) & Grass(y) & Tall(y) & Green(y) -> RunningThrough(x, y))	A golden dog is running through a field of tall grass	exists z500. exists z500. all x. all y. ((Golden(x, z500) & Dog(z500)) & Field(y) & (Tall(y, z500) & Grass(z500)) -> RunsThrough(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tall/1, Tall/2.


Fatal error:  The following symbols are used with multiple arities: Tall/1, Tall/2"
343	The large brown dog is running outdoors in the dirt	all x. (LargeBrownDog(x) -> exists y. (Dirt(y) & Outdoors(x) & RunningIn(x, y)))	A dog is running alongside a fence on a dirt track	exists z500. exists x. exists y. exists z. (Dog(x) & Fence(y) & (Dirt(z, z500) & Track(z500)) & RunningAlongside(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Dirt/1, Dirt/2.


Fatal error:  The following symbols are used with multiple arities: Dirt/1, Dirt/2"
344	A girl, who is little, with blond hair is smiling and sitting on a swing	exists z500. all x. (Girl(x) & Little(x) & (Blond(x, z500) & Hair(z500)) -> (Smiling(x) & SittingOnSwing(x)))	A little girl with blond hair is smiling and sitting on a swing	exists z500. exists z500. all x. ((Little(x, z500) & Girl(z500)) & (Blond(x, z500) & Hair(z500)) -> (Smiling(x) & SittingOnSwing(x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Little/1, Little/2.


Fatal error:  The following symbols are used with multiple arities: Little/1, Little/2"
345	A happy family is posing by the fireplace	exists z500. all x. ((Happy(x, z500) & Family(z500)) -> PosingByFireplace(x))	A family, which looks happy, is posing by the fireplace	exists z500. all x. (Family(x) & (Looks(x, z500) & Happy(z500)) -> PosingByFireplace(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Happy/2, Happy/1.


Fatal error:  The following symbols are used with multiple arities: Happy/2, Happy/1"
346	A dog, which is white, is standing on fallen leaves	all x. (Dog(x) & White(x) -> StandingOnFallenLeaves(x))	A white dog is standing on fallen leaves	exists z500. exists z500. all x. ((White(x, z500) & Dog(z500)) -> exists y. ((Fallen(y, z500) & Leaves(z500)) & StandingOn(x, y)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2"
347	There is no white dog standing on the leaves on the ground	exists z500. not exists x. (Dog(x) & White(x) & exists y. (Leaves(y) & (On(y, z500) & Ground(z500)) & StandingOn(x, y)))	A white dog is standing on the leaves on the ground	exists z500. all x.all y. ((White(x, z500) & Dog(z500)) & Leaves(y) -> StandingOn(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2"
348	A black dog with a red collar is amusedly putting its face in the water	exists z500. exists z500. all x. ((Black(x, z500) & Dog(z500)) & (Red(x, z500) & Collar(z500)) -> AmusedlyPutsFaceInWater(x))	A black dog is standing in shallow water	exists x. (Dog(x) & Black(x) & StandingInShallowWater(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
349	A black dog with a red collar is putting its face in the water	exists z500. all x. ((Black(x, z500) & Dog(z500)) & HasRedCollar(x) -> PutsFaceInWater(x))	A black dog is standing in shallow water	exists x. (Dog(x) & Black(x) & StandingInShallowWater(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
350	The crowd is watching the football at the game	Crowd(c) & Football(f) & Game(g) -> Watching(c, f, g)	The crowd is watching a football game	exists z500. all x. all y. (Crowd(x) & (Football(y, z500) & Game(z500)) -> Watching(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/2, Football/1, Football/2.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/2, Football/1, Football/2"
351	A brown dog and a black dog are playing in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & PlayingInSand(x, y))	There is no brown dog and black dog playing in the sand	not exists x. (Dog(x) & Brown(x) & exists y. (Dog(y) & Black(y) & PlayingInSand(y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1.


Fatal error:  The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1"
352	A brown dog and a black dog are frolicking in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & FrolickingInSand(x, y))	A black dog is playing with a brown dog on the sand	exists z500. exists z500. all x.all y.all z. ((Black(x, z500) & Dog(z500)) & (Brown(y, z500) & Dog(z500)) & Sand(z) -> PlayingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2, Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2, Black/1, Black/2"
353	A black dog is playing with a brown dog on the sand	exists z500. exists z500. all x.all y.all z. ((Black(x, z500) & Dog(z500)) & (Brown(y, z500) & Dog(z500)) & Sand(z) -> PlayingOn(x, y, z))	There is no brown dog and black dog playing in the sand	not exists x. (Dog(x) & Brown(x) & exists y. (Dog(y) & Black(y) & PlayingInSand(y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1, Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1, Brown/2, Brown/1"
