	nl_ps	fol_ps	nl_h	fol_h	label	exception
281	A black dog is standing in shallow water	exists x. (Dog(x) & Black(x) & StandingInShallowWater(x))	A black dog is standing in shallow water	exists x. (Dog(x) & Black(x) & StandingInShallowWater(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
282	A black dog is standing in shallow water	exists x. (Dog(x) & Black(x) & StandingInShallowWater(x))	A black dog is standing in shallow water	exists x. (Dog(x) & Black(x) & StandingInShallowWater(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
283	The crowd is watching a football game	exists z500. all x. all y. (Crowd(x) & (Football(y, z500) & Game(z500)) -> Watching(x, y))	The crowd is watching a football game	exists z500. all x. all y. (Crowd(x) & (Football(y, z500) & Game(z500)) -> Watching(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/2, Football/1, Football/2.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/2, Football/1, Football/2"
284	A brown dog and a black dog are frolicking in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & FrolickingInSand(x, y))	There is no brown dog and black dog playing in the sand	not exists x. (Dog(x) & Brown(x) & exists y. (Dog(y) & Black(y) & PlayingInSand(y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1.


Fatal error:  The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1"
285	A brown dog and a black dog are frolicking in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & FrolickingInSand(x, y))	A black dog is playing with a brown dog on the sand	exists z500. exists z500. all x.all y.all z. ((Black(x, z500) & Dog(z500)) & (Brown(y, z500) & Dog(z500)) & Sand(z) -> PlayingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2, Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2, Black/1, Black/2"
286	A brown dog and a black dog are frolicking in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & FrolickingInSand(x, y))	There is no brown dog and black dog playing in the sand	not exists x. (Dog(x) & Brown(x) & exists y. (Dog(y) & Black(y) & PlayingInSand(y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1, Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1, Brown/2, Brown/1"
287	The black dog is sprinting through the grass	exists z500. all x. ((Black(x, z500) & Dog(z500)) -> SprintingThroughGrass(x))	The black dog is not running through the grass	not exists x. (Dog(x) & Black(x) & Running(x) & Through(x, Grass))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1, Grass/1, Grass/0.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1, Grass/1, Grass/0"
288	The black dog is sprinting through the grass	exists z500. all x. ((Black(x, z500) & Dog(z500)) -> SprintingThroughGrass(x))	The black dog is walking through the tall grass	exists x. (Dog(x) & Black(x) & Walking(x) & Through(x, tallGrass))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
289	A brown duck with a green head is flapping its wings in the water	exists z500. all x. (Duck(x) & Brown(x) & (Green(x, z500) & Head(z500)) -> FlappingWingsInWater(x))	The brown dog is playing outdoors	exists z500. exists x. (Dog(x) & Brown(x) & (Playing(x, z500) & Outdoors(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
290	Three men are not staring at the big green hills in the distance	exists z500. not exists x. (Man(x) & StaringAt(x, BigGreenHills) & (In(x, z500) & Distance(z500)))	Three men are looking into the distance	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & LookingIntoDistance(x) & LookingIntoDistance(y) & LookingIntoDistance(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StaringAt/3, StaringAt/4.


Fatal error:  The following symbols are used with multiple arities: StaringAt/3, StaringAt/4"
291	One man is climbing a rock wall and another man is holding a rope	exists z500. exists x. exists y. (Man(x) & Man(y) & ClimbingRockWall(x) & (Holding(y, z500) & Rope(z500)))	Some children are playing on a statue	exists x.exists y. (Child(x) & Statue(y) & PlayingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
292	A climber is parking with the children by a small statue	exists z500. exists x. exists y. exists z. (Climber(x) & Child(y) & (Small(z, z500) & Statue(z500)) & Parking(x, y, z))	Two children are playing on a statue	exists x. exists y. (Child(x) & Child(y) & PlayingOn(x, Statue) & PlayingOn(y, Statue))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
293	A climber is parking with the children by a small statue	exists z500. exists x. exists y. exists z. (Climber(x) & Child(y) & (Small(z, z500) & Statue(z500)) & Parking(x, y, z))	A climber is parking with the children by a small statue	exists z500. exists x. exists y. exists z. (Climber(x) & Child(y) & (Small(z, z500) & Statue(z500)) & Parking(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
294	A blonde lady is looking at a tower	exists x. exists y. (Lady(x) & Tower(y) & LookingAt(x, y))	A person is standing on a mountain top	exists x. exists y. (Person(x) & Mountain(y) & StandingOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Mountain/2, Mountain/1.


Fatal error:  The following symbols are used with multiple arities: Mountain/2, Mountain/1"
295	A man is standing on the top of the rocks with clouds behind them	exists z500. exists x. (Man(x) & StandingOnRocks(x) & (Clouds(x, z500) & Behind(z500)))	A child, who is young, dressed for cold weather, is standing outside	exists z500. all x. (Child(x) & Young(x) & DressedForColdWeather(x) -> (Standing(x, z500) & Outside(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Outside/3, Outside/1.


Fatal error:  The following symbols are used with multiple arities: Outside/3, Outside/1"
296	A man is standing on the top of the rocks with clouds behind them	exists z500. exists x. (Man(x) & StandingOnRocks(x) & (Clouds(x, z500) & Behind(z500)))	The smiling boy in winter clothes is waving his mittened hands outside the building in the snow	exists z500. exists z500. all x.all y.all z. ((Smiling(x, z500) & Boy(z500)) & (Winter(x, z500) & Clothes(z500)) & Building(y) & Snow(z) & Outside(y, z) -> WavingMittenedHands(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Outside/1, Outside/2.


Fatal error:  The following symbols are used with multiple arities: Outside/1, Outside/2"
297	A man is standing on the top of the rocks with clouds behind them	exists z500. exists x. (Man(x) & StandingOnRocks(x) & (Clouds(x, z500) & Behind(z500)))	A child is smiling at the camera and swimming underwater	exists z500. exists x. (Child(x) & SmilingAtCamera(x) & (Swimming(x, z500) & Underwater(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Swimming/1, Swimming/2.


Fatal error:  The following symbols are used with multiple arities: Swimming/1, Swimming/2"
298	A child is playfully swimming underwater in a pool	exists z500. exists z500. exists x. (Child(x) & (Playfully(x, z500) & Swimming(z500)) & Underwater(x) & (In(x, z500) & Pool(z500)))	A child is swimming on the water's surface in a pool	exists z500. exists z500. all x. (Child(x) & Swimming(x) & OnWaterSurface(x) & (In(x, z500) & Pool(z500)) -> (Pool(x, z500) & Swimmer(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pool/2, Pool/1.


Fatal error:  The following symbols are used with multiple arities: Pool/2, Pool/1"
299	A child is playfully swimming underwater in a pool	exists z500. exists z500. exists x. (Child(x) & (Playfully(x, z500) & Swimming(z500)) & Underwater(x) & (In(x, z500) & Pool(z500)))	A child is smiling at the camera and swimming underwater	exists z500. exists x. (Child(x) & SmilingAtCamera(x) & (Swimming(x, z500) & Underwater(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Swimming/1, Swimming/2.


Fatal error:  The following symbols are used with multiple arities: Swimming/1, Swimming/2"
300	A child is playfully swimming underwater in a pool	exists z500. exists z500. exists x. (Child(x) & (Playfully(x, z500) & Swimming(z500)) & Underwater(x) & (In(x, z500) & Pool(z500)))	A child is swimming on the water's surface in a pool	exists z500. exists z500. all x. (Child(x) & Swimming(x) & OnWaterSurface(x) & (In(x, z500) & Pool(z500)) -> (Pool(x, z500) & Swimmer(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pool/2, Pool/1, Swimming/2, Swimming/1.


Fatal error:  The following symbols are used with multiple arities: Pool/2, Pool/1, Swimming/2, Swimming/1"
301	A child is swimming underwater in a pool	exists x. exists y. (Child(x) & Pool(y) & SwimmingUnderwater(x, y))	A man and a young boy are riding in a yellow kayak	exists z500. exists x. exists y. (Man(x) & (Young(y, z500) & Boy(z500)) & RidingIn(x, y, kayak) & Yellow(kayak))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/2, Yellow/1.


Fatal error:  The following symbols are used with multiple arities: Yellow/2, Yellow/1"
302	A dog is chasing a ball on the grass	exists x. exists y. exists z. (Dog(x) & Ball(y) & Grass(z) & Chasing(x, y, z))	There is no tan dog jumping up and catching a tennis ball	exists z500. not exists x. (Dog(x) & Tan(x) & (Jumps(x, z500) & Up(z500)) & CatchesTennisBall(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tan/2, Tan/1.


Fatal error:  The following symbols are used with multiple arities: Tan/2, Tan/1"
303	A dog is chasing a ball on the grass	exists x. exists y. exists z. (Dog(x) & Ball(y) & Grass(z) & Chasing(x, y, z))	A dog with a tan coat is jumping up and catching a tennis ball	exists z500. exists z500. all x. (Dog(x) & (Tan(x, z500) & Coat(z500)) -> ((Jumps(x, z500) & Up(z500)) & CatchesTennisBall(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Jumps/1, Jumps/2.


Fatal error:  The following symbols are used with multiple arities: Jumps/1, Jumps/2"
304	A dog is chasing a ball on the grass	exists x. exists y. exists z. (Dog(x) & Ball(y) & Grass(z) & Chasing(x, y, z))	A tan dog is jumping up and catching a tennis ball	exists z500. exists z500. all x. ((Tan(x, z500) & Dog(z500)) -> ((Jumps(x, z500) & Up(z500)) & CatchesTennisBall(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Jumps/1, Jumps/2.


Fatal error:  The following symbols are used with multiple arities: Jumps/1, Jumps/2"
305	A surfer is riding the wave	all x.all y. (Surfer(x) & Wave(y) -> Riding(x, y))	A rider is surfing the wave	exists z500. all x. (Rider(x) & (Surfing(x, z500) & Wave(z500)) -> Surfing(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfing/1, Surfing/2.


Fatal error:  The following symbols are used with multiple arities: Surfing/1, Surfing/2"
306	There is no surfer riding the wave	exists z500. not exists x. (Surfer(x) & (Riding(x, z500) & Wave(z500)))	A man is performing a trick on a surfboard in the water	all x.all y.all z. (Man(x) & Surfboard(y) & Water(z) -> PerformsTrickOn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfing/1, Surfing/2.


Fatal error:  The following symbols are used with multiple arities: Surfing/1, Surfing/2"
307	A man and two women in a darkened room are sitting at a table with candles	exists z500. exists x. exists y. exists z. (Man(x) & Woman(y) & Woman(z) & (Darkened(x, z500) & Room(z500)) & DarkenedRoom(y) & DarkenedRoom(z) & SittingAtTableWithCandles(x, y, z))	Two blokes are sitting around a table and holding beers in their hands	exists z500. exists x. exists y. exists z. (Bloke(x) & Bloke(y) & Bloke(z) & SittingAroundTable(x, y, z) & (Holding(x, z500) & Beers(z500)) & HoldingBeers(y) & HoldingBeers(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: HoldingBeers/3, HoldingBeers/1.


Fatal error:  The following symbols are used with multiple arities: HoldingBeers/3, HoldingBeers/1"
308	The dog is chasing the ball	exists x. exists y. (Dog(x) & Ball(y) & Chasing(x, y))	There is no dog chasing a ball	not exists x. (Dog(x) & Chasing(x, Ball))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
309	The dog is catching a blue ball	exists z500. exists x. exists y. (Dog(x) & (Blue(y, z500) & Ball(z500)) & Catching(x, y))	The dog is catching a blue ball	exists z500. exists x. exists y. (Dog(x) & (Blue(y, z500) & Ball(z500)) & Catching(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
310	Two dogs are battling for a frisbee in a lake	exists z500. exists x. exists y. exists z. (Dog(x) & Dog(y) & Frisbee(z) & BattlingFor(x, y, z) & (In(z, z500) & Lake(z500)))	Two dogs are fighting for a frisbee in a lake	exists z500. exists x. exists y. exists z. (Dog(x) & Dog(y) & Frisbee(z) & FightingFor(x, y, z) & (In(z, z500) & Lake(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: FightingFor/2, FightingFor/3, Lake/1, Lake/0.


Fatal error:  The following symbols are used with multiple arities: FightingFor/2, FightingFor/3, Lake/1, Lake/0"
