	nl_ps	fol_ps	nl_h	fol_h	label	exception
333	The boy and the girl are playing and wearing arm floats	exists x.exists y.exists z. (Boy(x) & Girl(y) & Arm(z) & Float(z) & (Playing(x, z) & Wearing(y, z)))	The boy and the girl are not playing and wearing arm floats	not (Boy(x) & Girl(y) & Playing(x) & Wearing(x, ArmFloat) & Playing(y) & Wearing(y, ArmFloat))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
334	A woman in a yellow shirt is surfing on a pink surfboard	exists x.exists y.exists z. (Woman(x) & Yellow(x) & Shirt(x) & Pink(y) & Surfboard(y) & Surfing(x, y) & Surfer(z, x, y))	There is no woman in a yellow shirt surfing on a pink surfboard	not exists x. (Woman(x) & Yellow(x) & Shirt(x) & Surfing(x) & Pink(x) & Surfboard(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfing/2, Surfing/1.


Fatal error:  The following symbols are used with multiple arities: Surfing/2, Surfing/1"
335	The wave is being ridden by a surfer	exists x.exists y. (Wave(x) & Surfer(y) & Riding(y, x))	A woman in a yellow shirt is surfing on a pink surfboard	exists x.exists y.exists z. (Woman(x) & Yellow(x) & Shirt(x) & Pink(y) & Surfboard(y) & Surfing(x, y) & Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
336	A rider is waving at a surfer	exists x. exists y. (Rider(x) & Surfer(y) & WavingAt(x, y))	A woman in a yellow shirt is surfing on a pink surfboard	exists x.exists y.exists z. (Woman(x) & Yellow(x) & Shirt(x) & Pink(y) & Surfboard(y) & Surfing(x, y) & Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
337	A woman in a yellow dyed shirt is surfing on a pink surfboard	exists x.exists y.exists z. (Woman(x) & YellowDyedShirt(x) & Pink(y) & Surfboard(y) & Surfing(x, y) & Surfer(z, x, y))	A surfer is riding the wave	exists x.exists y. (Surfer(x) & Wave(y) & Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/3, Surfer/1.


Fatal error:  The following symbols are used with multiple arities: Surfer/3, Surfer/1"
338	Two girls are laughing and other girls are watching them	exists x.exists y.exists z. (Girl(x) & Girl(y) & Girl(z) & Laughing(x) & Laughing(y) & Watching(z, x, y))	There is no girl laughing and there is no other girl watching	not exists x. (Girl(x) & Laughing(x)) & not exists y. (Girl(y) & Watching(y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/1.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/1"
339	There is no man on a boat in front of the sunset	not exists x. (Man(x) & On(x) & Boat(x) & InFrontOfSunset(x))	A man is on a boat in front of the sunset	exists x. exists y. exists z. (Man(x) & Boat(y) & Sunset(z) & On(x, y) & InFrontOf(x, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: On/1, On/2.


Fatal error:  The following symbols are used with multiple arities: On/1, On/2"
340	The crowd is not watching two racing cars that are leaving the starting line	not exists x. exists y. (Crowd(x) & Racing(y) & Car(y) & LeavingStartingLine(y) & Watching(x, y))	The crowd is watching two racing cars that are leaving the starting line	exists x.exists y.exists z. (Crowd(x) & Racing(y) & Car(y) & RacingCar(z) & LeavingStartingLine(y, z) & Watching(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2.


Fatal error:  The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2"
341	A big dog and a small white dog are playing together	exists x. exists y. (Dog(x) & Dog(y) & Big(x) & Small(y) & PlayingTogether(x, y))	A big dog and a small dog with a white coat are playing together	exists x.exists y.exists z. (Big(x) & Dog(x) & Small(y) & Dog(y) & White(z) & Coat(z) & PlayingTogether(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3"
342	Two dogs are playing together on the grass	exists x. exists y. (Dog(x) & Dog(y) & PlayingTogether(x, y) & OnGrass(x, y))	A big dog and a small dog with a white coat are playing together	exists x.exists y.exists z. (Big(x) & Dog(x) & Small(y) & Dog(y) & White(z) & Coat(z) & PlayingTogether(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3"
343	A woman is playing with two young boys at a park	exists x. exists y. exists z. (Woman(x) & Young(y) & Boy(y) & YoungBoy(z) & Park(p) & PlayingWith(x, y, z, p))	There is no woman playing with two young boys at a park	not exists x. (Woman(x) & PlayingWith(x, 2, YoungBoys) & At(x, Park))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0"
344	The young boy is riding a dirt bike through the mud	exists x. exists y. exists z. (Young(x) & Boy(x) & Dirt(y) & Bike(y) & Mud(z) & Riding(x, y, z))	A young boy is riding a dirt bike through the mud	exists x. exists y. exists z. (Young(x) & Boy(x) & Dirt(y) & Bike(y) & Mud(z) & Riding(x, y) & Through(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
345	A young boy is riding a dirt bike through the mud	exists x. exists y. exists z. (Young(x) & Boy(x) & Dirt(y) & Bike(y) & Mud(z) & Riding(x, y) & Through(x, z))	There is no young boy riding a dirt bike through the mud	not exists x. (Young(x) & Boy(x) & RidingDirtBike(x) & Through(x) & Mud(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Through/2, Through/1.


Fatal error:  The following symbols are used with multiple arities: Through/2, Through/1"
346	The woman in a red costume is leaning against a wall made of bricks and playing an instrument	exists x.exists y.exists z. (Woman(x) & Red(x) & Costume(x) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) & WomanInRed(x) & Costume(x))	The woman in a red costume is leaning against a brick wall and playing an instrument	exists x. (Woman(x) & Red(x) & Costume(x) & (LeaningAgainstBrickWall(x) & Playing(x) & Instrument(x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
347	The male, who is dark skinned, is standing on one hand in front of a yellow building	exists x. (Male(x) & Dark(x) & Skin(x) & (exists y. (Hand(y) & StandingOn(x, y) & InFrontOf(x, y, YellowBuilding))))	The dark skinned male is standing on one hand in front of a yellow building	exists x.exists y.exists z. (Dark(x) & Skin(x) & Male(x) & Yellow(y) & Building(y) & Hand(z) & StandingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/2, StandingOn/3.


Fatal error:  The following symbols are used with multiple arities: StandingOn/2, StandingOn/3"
348	A man in a purple colored suit is standing by a purple case and is playing a guitar	exists x.exists y.exists z. (Man(x) & Purple(x) & Suit(x) & Purple(y) & Case(y) & Guitar(z) & (StandingBy(x, y) & Playing(x, z)))	The man is playing the guitar and has the guitar case open for donations	exists x. (Man(x) & Playing(x) & Guitar(x) & exists y. (Guitar(y) & Case(y) & OpenForDonations(y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
349	The orange rescue boat is not rushing across the water	Rescue(orange) & Boat(orange) & not RushingAcrossWater(orange)	The orange rescue boat is rushing across the water	Rescue(orange) & Boat(orange) & RushingAcrossWater(orange)	c	"'orange' is an illegal variable name.  Constants may not be quantified.
all orange. (Boat(orange) -> Boat(orange))
    ^"
350	The brown dog and the black dog are in the grass	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & In(x, Grass) & In(y, Grass))	A brown dog and a black dog are in the grass	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & In(x) & Grass(x) & InGrass(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/2, In/1, Grass/1, Grass/0.


Fatal error:  The following symbols are used with multiple arities: In/2, In/1, Grass/1, Grass/0"
351	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	exists x. (Woman(x) & exists y. (Blue(y) & Helmet(y) & Wearing(x, y)) & exists z. (Bicycle(z) & Riding(x, z) & In(x, parkingLot)))	There is no woman wearing a blue helmet and riding a bicycle in a parking lot	not exists x. (Woman(x) & WearingBlueHelmet(x) & Riding(x) & Bicycle(x) & InParkingLot(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
352	Four people are difficultly walking with difficulty across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	e	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
353	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
354	Four people are difficultly walking with difficulty across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	n	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
355	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
356	A group of kids is staring at a colorful structure	exists x.exists y. (Kid(x) & Kid(y) & Group(x, y) & StaringAt(x, y) & Colorful(y) & Structure(y))	A group of kids is playing on a colorful structure	exists x.exists y. (Kid(x) & Kid(y) & Group(x) & Group(y) & PlayingOn(x, y) & Colorful(y) & Structure(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Group/2, Group/1.


Fatal error:  The following symbols are used with multiple arities: Group/2, Group/1"
357	A child, who is small, is outdoors climbing steps outdoors in an area full of grass	exists x. (Child(x) & Small(x) & (ClimbsStepsOutdoors(x) & InAreaFullOfGrass(x)))	A small child in a pink sweater is climbing a concrete staircase	exists x.exists y.exists z. (Small(x) & Child(x) & Pink(x) & Sweater(x) & Concrete(y) & Staircase(y) & Climbs(x, y) & Sweater(z) & Color(z) & Color(z, pink))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Color/2, Color/1.


Fatal error:  The following symbols are used with multiple arities: Color/2, Color/1"
358	There is no one sitting in lawn chairs and reading books	not exists x. (SittingInLawnChairs(x) & Reading(x) & Books(x))	Two people in two chairs are reading	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Chair(z) & Chair(w) & Reading(x, z) & Reading(y, w))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Reading/1, Reading/2.


Fatal error:  The following symbols are used with multiple arities: Reading/1, Reading/2"
