	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
2858	A wet boy is jumping around on dirty and wet grass	exists x. (Wet(x) & Boy(x) & (JumpsOn(x, dirtyGrass) & JumpsOn(x, wetGrass)))	There is no young boy covered in grass jumping near a wooden fence	not exists x. (Young(x) & Boy(x) & CoveredInGrass(x) & JumpingNear(x, woodenFence))	n	False	False
2859	The black dog is sprinting through the grass	exists x. (Black(x) & Dog(x) & SprintingThroughGrass(x))	The black dog is running through the grass	exists x. exists y. (Black(x) & Dog(x) & Grass(y) & RunsThrough(x, y))	e	False	False
2860	The black dog is running through the grass	exists x. exists y. (Black(x) & Dog(x) & Grass(y) & RunsThrough(x, y))	The black dog is walking through the tall grass	exists x. (Dog(x) & Black(x) & Walking(x) & Through(x, tallGrass))	c	False	False
2861	A black climber is rocking a dog	exists x.exists y. (Black(x) & Climber(x) & Dog(y) & Rocks(x, y))	The black dog is climbing on a rock	exists x. exists y. (Black(x) & Dog(x) & Rock(y) & ClimbingOn(x, y))	n	False	False
2862	A dog is standing with its two front paws on a rock in a field	exists x.exists y.exists z. (Dog(x) & Rock(y) & Field(z) & Standing(x) & FrontPaw(x, y) & On(x, y))	The dog is standing with its two front paws on a rock in the field	exists x.exists y.exists z. (Dog(x) & Rock(y) & Field(z) & StandingWithPawsOn(x, y, z))	e	False	False
2863	A dog is standing with its two front paws on a rock in a field	exists x.exists y.exists z. (Dog(x) & Rock(y) & Field(z) & Standing(x) & FrontPaw(x, y) & On(x, y))	There is no dog standing with its two front paws on a rock in the field	not exists x. (Dog(x) & Standing(x) & TwoFrontPawsOnRock(x) & In(x) & Field(x))	c	False	False
2864	Two small boys dressed in tuxedos are sitting on a red carpeted floor	exists x. exists y. (Small(x) & Boy(x) & SmallBoy(y) & Tuxedo(x) & Tuxedo(y) & SittingOn(x, redCarpetedFloor) & SittingOn(y, redCarpetedFloor))	Two small boys dressed in tuxedos are standing on a red carpeted floor	exists x. exists y. (Small(x) & Boy(x) & SmallBoy(y) & Tuxedo(x) & Tuxedo(y) & StandingOn(x, y, redCarpetedFloor))	n	False	False
2865	Two small boys dressed in tuxedos are sitting on a red carpeted floor	exists x. exists y. (Small(x) & Boy(x) & SmallBoy(y) & Tuxedo(x) & Tuxedo(y) & SittingOn(x, redCarpetedFloor) & SittingOn(y, redCarpetedFloor))	Some boys being dressed with a carpet are sitting on two red tuxedos 	exists x.exists y.exists z. (Boy(x) & Carpet(y) & Red(z) & Tuxedo(z) & DressedWith(x, y) & SittingOn(x, z))	n	False	False
2866	Some boys being dressed with a carpet are sitting on two red tuxedos 	exists x.exists y.exists z. (Boy(x) & Carpet(y) & Red(z) & Tuxedo(z) & DressedWith(x, y) & SittingOn(x, z))	Two little boys are wearing tuxedos	exists x. exists y. (Little(x) & Boy(x) & LittleBoy(y) & Wearing(x) & Tuxedo(x) & WearingTuxedo(y))	n	False	False
2867	A man is standing on a sidewalk	exists x. exists y. (Man(x) & Sidewalk(y) & StandingOn(x, y))	A man is sitting on a sidewalk	exists x. exists y. (Man(x) & Sidewalk(y) & SittingOn(x, y))	n	False	False
2868	A man is standing on a sidewalk	exists x. exists y. (Man(x) & Sidewalk(y) & StandingOn(x, y))	There is no man standing next to a bus	not exists x. (Man(x) & StandingNextToBus(x))	n	False	False
2869	A dog with a muzzle and a blue jacket is running around the court	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RunsAroundCourt(x))	A dog with a muzzle and a blue jacket is running around the yard	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RunsAroundYard(x))	n	False	False
2870	A dog with a muzzle and a blue jacket is resting in the yard	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RestingInYard(x))	A dog with a muzzle and a blue jacket is running around the yard	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RunsAroundYard(x))	n	False	False
2871	A dog with a blue blanket is running through the grass	exists x. (Dog(x) & HasBlueBlanket(x) & RunsThroughGrass(x))	A dog with a muzzle and a blue jacket is resting in the yard	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RestingInYard(x))	n	False	False
2872	A dog with a blue blanket is running through the grass	exists x. (Dog(x) & HasBlueBlanket(x) & RunsThroughGrass(x))	A dog with a blue muzzle is running around the yard with a jacket	exists x. (Dog(x) & Blue(x) & Muzzle(x) & (exists y. (Yard(y) & RunningAround(x, y) & Wearing(x) & Jacket(x))))	n	False	False
2873	A dog with a blanket dyed in blue is running through the grass	exists x. (Dog(x) & HasBlueDyedBlanket(x) & RunsThroughGrass(x))	A dog with a muzzle and a blue jacket is running around the yard	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RunsAroundYard(x))	n	False	False
2874	A dog with a muzzle and a blue jacket is running around the yard	exists x. (Dog(x) & Has(x) & Muzzle(x) & HasBlueJacket(x) & RunsAroundYard(x))	There is no dog with a blue blanket running through the grass	not exists x. (Dog(x) & Blue(x) & Blanket(x) & RunningThroughGrass(x))	n	False	False
2875	A brown dog is running breathlessly across the yard with a toy in its mouth	exists x. (Brown(x) & Dog(x) & (exists y. (Yard(y) & RunningBreathlessly(x, y) & HasToyInMouth(x))))	A brown dog is running across the yard with a toy in its mouth	exists x.exists y.exists z. (Brown(x) & Dog(x) & Yard(y) & Toy(z) & RunningAcross(x, y) & HasInMouth(x, z) & DogWithToy(x, y, z))	e	False	False
2876	A colored toy is being carried by a brown dog in the grass	exists x.exists y.exists z. (Colored(x) & Toy(x) & Brown(y) & Dog(y) & Grass(z) & Carries(y, x, z))	A brown dog is running across the yard with a toy in its mouth	exists x.exists y.exists z. (Brown(x) & Dog(x) & Yard(y) & Toy(z) & RunningAcross(x, y) & HasInMouth(x, z) & DogWithToy(x, y, z))	n	False	False
2877	A brown dog is running across the yard with a toy in its mouth	exists x.exists y.exists z. (Brown(x) & Dog(x) & Yard(y) & Toy(z) & RunningAcross(x, y) & HasInMouth(x, z) & DogWithToy(x, y, z))	A brown dog is dropping a colored toy from its mouth	exists x.exists y. (Brown(x) & Dog(x) & Toy(y) & DroppingFromMouth(x, y) & Colored(y))	n	False	False
2878	A brown dog is running breathlessly across the yard with a toy in its mouth	exists x. (Brown(x) & Dog(x) & (exists y. (Yard(y) & RunningBreathlessly(x, y) & HasToyInMouth(x))))	A brown dog is carrying a colored toy in the grass	exists x.exists y.exists z. (Brown(x) & Dog(x) & Toy(y) & Grass(z) & CarriesIn(x, y, z))	n	False	False
2879	A brown dog is running across the yard with a toy in its mouth	exists x.exists y.exists z. (Brown(x) & Dog(x) & Yard(y) & Toy(z) & RunningAcross(x, y) & HasInMouth(x, z) & DogWithToy(x, y, z))	A brown dog is carrying a colored toy in the grass	exists x.exists y.exists z. (Brown(x) & Dog(x) & Toy(y) & Grass(z) & CarriesIn(x, y, z))	n	False	False
2880	The person with the green shirt is jumping high over the grass	exists x. (Person(x) & WearsGreenShirt(x) & JumpsHighOverGrass(x))	A person with a green shirt is jumping high over the grass	exists x. (Person(x) & WearsGreenShirt(x) & JumpsHighOverGrass(x))	e	True	False
2881	A person with a green shirt is jumping high over the grass	exists x. (Person(x) & WearsGreenShirt(x) & JumpsHighOverGrass(x))	A person without shirt is jumping high over the green grass	exists x. (Person(x) & not Has(x) & Shirt(x) & JumpingHighOverGreenGrass(x))	c	False	False
2882	A young boy is jumping in the air with his knees bent and arms spread	exists x. (Young(x) & Boy(x) & Jumping(x) & Knees(x) & Bent(x) & Arms(x) & Spread(x) & Air(x) & Jump(x))	There is no young boy jumping in the air with his knees bent and arms spread	not exists x. (Young(x) & Boy(x) & JumpingInAir(x) & Knees(x) & Bent(x) & Arms(x) & Spread(x))	c	False	False
2883	The person with the green shirt is jumping high over the grass	exists x. (Person(x) & WearsGreenShirt(x) & JumpsHighOverGrass(x))	A young boy is jumping in the air with his knees bent and arms spread	exists x. (Young(x) & Boy(x) & Jumping(x) & Knees(x) & Bent(x) & Arms(x) & Spread(x) & Air(x) & Jump(x))	n	False	False
2884	A person with a green shirt is jumping onto the grass	exists x. (Person(x) & WearsGreenShirt(x) & JumpsOntoGrass(x))	A young boy is jumping in the air with his knees bent and arms spread	exists x. (Young(x) & Boy(x) & Jumping(x) & Knees(x) & Bent(x) & Arms(x) & Spread(x) & Air(x) & Jump(x))	n	False	False
2885	A dog is missing the ball in mid air	exists x. (Dog(x) & Missing(x) & Ball(x))	A dog is catching a ball in mid air	exists x. exists y. exists z. (Dog(x) & Ball(y) & Mid(z) & Air(z) & Catching(x, y, z))	c	False	False
2886	A dog is catching a ball in mid air	exists x. exists y. exists z. (Dog(x) & Ball(y) & Mid(z) & Air(z) & Catching(x, y, z))	A dog is caught mid air with a ball	exists x. exists y. exists z. (Dog(x) & Ball(y) & CaughtInAir(x, y) & With(x, z) & Object(z))	n	False	False
2887	A brown and white dog is jumping in the air with a tennis ball in its mouth	exists x. (Dog(x) & Brown(x) & White(x) & JumpsWithTennisBall(x))	A brown and white dog is resting on the ground with a tennis ball in its mouth	exists x. (Dog(x) & Brown(x) & White(x) & RestingOnGround(x) & HasTennisBall(x))	c	False	False
2888	A dog is catching a ball in mid air	exists x. exists y. exists z. (Dog(x) & Ball(y) & Mid(z) & Air(z) & Catching(x, y, z))	A brown and white dog is resting on the ground with a tennis ball in its mouth	exists x. (Dog(x) & Brown(x) & White(x) & RestingOnGround(x) & HasTennisBall(x))	n	False	False
2889	A brown and white dog is jumping in the air with a tennis ball in its mouth	exists x. (Dog(x) & Brown(x) & White(x) & JumpsWithTennisBall(x))	A ball is being caught by a dog in mid air	exists x.exists y. (Ball(x) & Dog(y) & Catching(y, x))	n	False	False
2890	A brown and white dog is jumping in the air with a tennis ball in its mouth	exists x. (Dog(x) & Brown(x) & White(x) & JumpsWithTennisBall(x))	A dog is missing the ball in mid air	exists x. (Dog(x) & Missing(x) & Ball(x))	n	False	False
2891	A brown and white dog is jumping in the air with a tennis ball in its mouth	exists x. (Dog(x) & Brown(x) & White(x) & JumpsWithTennisBall(x))	A dog is caught mid air with a ball	exists x. exists y. exists z. (Dog(x) & Ball(y) & CaughtInAir(x, y) & With(x, z) & Object(z))	e	False	False
2892	A woman is speaking loudly on her cell phone and is keeping a purse and a yellow bag on the near ledge	exists x. (Woman(x) & SpeakingLoudlyOnCellPhone(x) & exists y. (Purse(y) & KeepingOnNearLedge(x, y)) & exists z. (Yellow(z) & Bag(z) & KeepingOnNearLedge(x, z)))	A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge	exists x. (Woman(x) & SpeakingOnCellPhone(x) & exists y. (Purse(y) & KeepingOnNearLedge(x, y)) & exists z. (Yellow(z) & Bag(z) & KeepingOnNearLedge(x, z)))	e	False	False
2893	A woman in a shirt dyed in black is sitting next to a fluorescent green bag	exists x.exists y. (Woman(x) & Shirt(x, y) & DyedInBlack(y) & SittingNextTo(x, FluorescentGreenBag))	A woman is speaking on her cell phone and is keeping a purse and a yellow bag on the near ledge	exists x. (Woman(x) & SpeakingOnCellPhone(x) & exists y. (Purse(y) & KeepingOnNearLedge(x, y)) & exists z. (Yellow(z) & Bag(z) & KeepingOnNearLedge(x, z)))	n	False	False
2894	The man is doing a wheelie on a mountain bike	exists x. (Man(x) & Wheelie(x) & Mountain(x) & Bike(x) & On(x))	A man is riding on a bicycle with one wheel only	exists x. exists y. (Man(x) & Bicycle(y) & RidingOn(x, y) & HasOneWheel(y))	n	False	False
2895	There is no brown duck with a green head flapping its wings in the water	not exists x. (Duck(x) & Brown(x) & Green(x) & Head(x) & Flapping(x) & Wings(x) & In(x) & Water(x))	A brown duck with a green head is flapping its wings in the water	exists x. (Duck(x) & Brown(x) & Green(x) & Head(x) & FlappingWingsInWater(x))	c	False	False
2896	A bird is fiercely flapping its wings on the water	exists x. (Bird(x) & FiercelyFlappingWingsOnWater(x))	A bird is flapping its wings on the water	exists x. (Bird(x) & Flapping(x) & Wings(x))	e	False	False
2897	A bird is resting its wings in the water	exists x. (Bird(x) & Resting(x) & Wings(x) & In(x) & Water(x))	A bird is flapping its wings on the water	exists x. (Bird(x) & Flapping(x) & Wings(x))	n	False	False
2898	A bird is fiercely flapping its wings on the water	exists x. (Bird(x) & FiercelyFlappingWingsOnWater(x))	A brown duck with a green head is flapping its wings in the water	exists x. (Duck(x) & Brown(x) & Green(x) & Head(x) & FlappingWingsInWater(x))	n	False	False
2899	A bird is resting its wings in the water	exists x. (Bird(x) & Resting(x) & Wings(x) & In(x) & Water(x))	A brown duck with a green head is flapping its wings in the water	exists x. (Duck(x) & Brown(x) & Green(x) & Head(x) & FlappingWingsInWater(x))	n	False	False
2900	A brown duck with a green head is flapping its wings in the water	exists x. (Duck(x) & Brown(x) & Green(x) & Head(x) & FlappingWingsInWater(x))	A bird is flapping its wings on the water	exists x. (Bird(x) & Flapping(x) & Wings(x))	e	False	False
2901	The brown dog is not playing outdoors	exists x. (Brown(x) & Dog(x) & not Playing(x) & Outdoors(x))	The brown dog is playing outdoors	exists x. (Dog(x) & Brown(x) & Playing(x) & Outdoors(x))	c	False	False
2902	A furry brown dog is running through the grassy area	exists x. (Dog(x) & Furry(x) & Brown(x) & exists y. (Grassy(y) & Area(y) & RunningThrough(x, y)))	The furry brown dog is running through the grassy area	exists x.exists y. (FurryBrownDog(x) & Grassy(y) & Area(y) & RunsThrough(x, y))	e	False	False
2903	The furry brown dog is not running through the grassy area	exists x. (Dog(x) & Furry(x) & Brown(x) & not RunningThroughGrassyArea(x))	The brown dog is playing outdoors	exists x. (Dog(x) & Brown(x) & Playing(x) & Outdoors(x))	n	False	False
2904	The dog with the brown coat is playing outdoors	exists x. (Dog(x) & HasBrownCoat(x) & Plays(x) & Outdoors(x))	The furry brown dog is running through the grassy area	exists x.exists y. (FurryBrownDog(x) & Grassy(y) & Area(y) & RunsThrough(x, y))	n	False	False
2905	The elderly lady is not waiting on the sidewalk	not exists x. (Elderly(x) & Lady(x) & WaitingOnSidewalk(x))	The elderly lady is waiting on the sidewalk	exists x. (Elderly(x) & Lady(x) & WaitingOnSidewalk(x))	c	False	True
2906	The elderly person is waiting a lady on the sidewalk	exists x. exists y. (Elderly(x) & Person(x) & Lady(y) & Waiting(x, y) & OnSidewalk(x, y))	A woman in a fur hat and fur coat is standing outside a building	exists x. (Woman(x) & WearsFurHat(x) & WearsFurCoat(x) & StandingOutsideBuilding(x))	n	False	False
2907	The elderly lady is waiting on the sidewalk	exists x. (Elderly(x) & Lady(x) & WaitingOnSidewalk(x))	A lady in a fur hat and fur coat is standing outside a building	exists x. (Lady(x) & WearsFurHat(x) & WearsFurCoat(x) & StandingOutsideBuilding(x))	n	False	False
2908	The elderly lady is waiting on the sidewalk	exists x. (Elderly(x) & Lady(x) & WaitingOnSidewalk(x))	A woman in a fur hat and fur coat is sitting outside a building	exists x. (Woman(x) & WearsFurHat(x) & WearsFurCoat(x) & SittingOutsideBuilding(x))	n	False	False
2909	A woman in a fur hat and fur coat is standing outside a building	exists x. (Woman(x) & WearsFurHat(x) & WearsFurCoat(x) & StandingOutsideBuilding(x))	The elderly lady is waiting on the sidewalk	exists x. (Elderly(x) & Lady(x) & WaitingOnSidewalk(x))	n	False	False
2910	There is no young child running outside over the fallen leaves	not exists x. (Young(x) & Child(x) & Running(x) & Outside(x) & OverFallenLeaves(x))	A young child is running outside over the fallen leaves	exists x. (Young(x) & Child(x) & Outside(x) & Fallen(x) & Leaves(x) & Running(x))	c	False	False
2911	There is no young child running outside over the fallen leaves	not exists x. (Young(x) & Child(x) & Running(x) & Outside(x) & OverFallenLeaves(x))	A young child is running down a gravel road that is covered with dead leaves	exists x. exists y. (Young(x) & Child(x) & Gravel(y) & Road(y) & CoveredWithDeadLeaves(y) & RunsDown(x, y))	c	False	False
2912	A young child is running outside over the fallen leaves	exists x. (Young(x) & Child(x) & Outside(x) & Fallen(x) & Leaves(x) & Running(x))	A young child is lying down on a gravel road that is covered with dead leaves	exists x. exists y. (Young(x) & Child(x) & Gravel(y) & Road(y) & LyingDownOn(x, y) & CoveredWithDeadLeaves(y))	n	False	False
